store_id,offer_id,clicks,cost,orders_number,revenue_value,orders_number_conf,revenue_value_conf,profit
77107114,3665927,24.0,523.8,0.7999999999999999,5220.799999999999,0.39999999999999997,2426.7999999999997,-353.0954896
77107114,3666299,2.0,19.44,0.0,0.0,0.0,0.0,0.0
77107114,3667664,1.0,34.919999999999995,0.0,0.0,0.0,0.0,0.0
77107114,3669581,1.0,56.160000000000004,0.0,0.0,0.0,0.0,0.0
77107114,3675407,1.0,4.680000000000001,0.0,0.0,0.0,0.0,0.0
77107114,3678278,4.0,103.32,0.3,3618.0,0.0,0.0,0.0
77107114,3678296,1.0,7.56,0.0,0.0,0.0,0.0,0.0
77107114,3684869,1.0,25.2,0.0,0.0,0.0,0.0,0.0
77107114,3686201,3.0,43.559999999999995,0.0,0.0,0.0,0.0,0.0
77107114,3686438,2.0,28.44,0.0,0.0,0.0,0.0,0.0
77107114,3686462,2.0,33.48,0.0,0.0,0.0,0.0,0.0
77107114,3686471,2.0,36.72,0.0,0.0,0.0,0.0,0.0
77107114,3686765,1.0,10.44,0.0,0.0,0.0,0.0,0.0
77107114,3687089,1.0,11.52,0.0,0.0,0.0,0.0,0.0
77107114,3687110,2.0,144.0,1.2,35220.0,0.0,0.0,0.0
77107114,3691571,6.0,17.279999999999998,0.0,0.0,0.0,0.0,0.0
77107114,3692948,2.0,8.28,0.0,0.0,0.0,0.0,0.0
77107114,3696308,1.0,19.08,0.0,0.0,0.0,0.0,0.0
77107114,3696320,12.0,213.11999999999998,1.2,2700.0,0.0,0.0,0.0
77107114,3697643,1.0,20.16,0.0,0.0,0.0,0.0,0.0
77107114,3699857,1.0,14.759999999999998,0.0,0.0,0.0,0.0,0.0
77107114,3702365,6.0,103.32,0.0,0.0,0.0,0.0,0.0
77107114,3710615,4.0,21.96,0.0,0.0,0.0,0.0,0.0
77107114,3710663,4.0,73.44,0.6,4974.0,0.6,4974.0,921.6466386
77107114,3710756,1.0,28.44,0.0,0.0,0.0,0.0,0.0
77107114,3717371,4.0,27.720000000000002,0.0,0.0,0.0,0.0,0.0
77107114,3718136,23.0,531.0,0.0,0.0,0.0,0.0,0.0
77107114,3721454,13.0,374.76,1.2,9408.0,1.2,9408.0,382.88424
77107114,3725576,4.0,163.08,0.0,0.0,0.0,0.0,0.0
77107114,3728180,3.0,146.88,1.2,8616.0,0.0,0.0,0.0
77107114,3728345,7.0,62.279999999999994,1.2,2148.0,1.2,2148.0,430.9674948
77107114,3728417,3.0,71.64,0.0,0.0,0.0,0.0,0.0
77107114,3729458,2.0,143.64,0.0,0.0,0.0,0.0,0.0
77107114,3729485,3.0,160.56,0.0,0.0,0.0,0.0,0.0
77107114,3729503,1.0,14.040000000000001,0.0,0.0,0.0,0.0,0.0
77107114,3732845,14.0,166.32,1.2,1908.0,1.2,1908.0,200.2004136
77107114,3735017,6.0,120.60000000000001,1.2,2808.0,1.2,2808.0,252.65972759999997
77107114,3739301,3.0,31.32,0.0,0.0,0.0,0.0,0.0
77107114,3739379,3.0,91.08,0.0,0.0,0.0,0.0,0.0
77107114,3739415,1.0,22.679999999999996,0.0,0.0,0.0,0.0,0.0
77107114,3739628,2.0,11.16,0.0,0.0,0.0,0.0,0.0
77107114,3739688,2.0,19.439999999999998,0.0,0.0,0.0,0.0,0.0
77107114,3740456,2.0,129.95999999999998,1.2,12168.0,1.2,12168.0,509.5272
77107114,3740480,59.0,1209.9599999999998,3.5999999999999996,19332.0,2.4,12888.0,1211.4924384
77107114,3740486,5.0,117.71999999999998,0.0,0.0,0.0,0.0,0.0
77107114,3743891,4.0,183.23999999999998,0.0,0.0,0.0,0.0,0.0
77107114,3747686,5.0,84.6,1.2,2652.0,0.0,0.0,0.0
77107114,3758720,5.0,109.79999999999998,1.2,2398.7999999999997,1.2,2398.7999999999997,59.630058
77107114,3763835,1.0,47.52,0.0,0.0,0.0,0.0,0.0
77107114,3765452,2.0,61.92,0.0,0.0,0.0,0.0,0.0
77107114,3770909,3.0,66.6,0.0,0.0,0.0,0.0,0.0
77107114,3771056,1.0,73.79999999999998,0.0,0.0,0.0,0.0,0.0
77107114,3771596,23.0,987.1200000000001,1.5999999999999999,3528.3999999999996,0.39999999999999997,799.5999999999999,0.0
77107114,3778613,2.0,63.72,0.0,0.0,0.0,0.0,0.0
77107114,3780485,5.0,129.6,0.6,5514.599999999999,0.0,0.0,0.0
77107114,3780767,3.0,70.19999999999999,0.0,0.0,0.0,0.0,0.0
77107114,3783746,2.0,16.2,0.0,0.0,0.0,0.0,0.0
77107114,3784424,1.0,51.48,0.0,0.0,0.0,0.0,0.0
77107114,3784502,2.0,55.08,0.0,0.0,0.0,0.0,0.0
77107114,3786800,2.0,64.44,0.0,0.0,0.0,0.0,0.0
77107114,3795083,1.0,5.76,0.0,0.0,0.0,0.0,0.0
77107114,3796547,1.0,9.0,0.0,0.0,0.0,0.0,0.0
77107114,3799688,1.0,4.319999999999999,0.0,0.0,0.0,0.0,0.0
77107114,3804878,2.0,21.24,0.0,0.0,0.0,0.0,0.0
77107114,3807707,2.0,56.16,0.0,0.0,0.0,0.0,0.0
77107114,3811652,1.0,41.03999999999999,0.0,0.0,0.0,0.0,0.0
77107114,3811703,5.0,102.6,0.0,0.0,0.0,0.0,0.0
77107114,3811706,1.0,35.64,0.0,0.0,0.0,0.0,0.0
77107114,3814040,42.0,1392.1200000000001,0.6,7794.0,0.6,7794.0,1871.8867104
77107114,3814052,1.0,54.72,0.0,0.0,0.0,0.0,0.0
77107114,3815276,3.0,14.400000000000002,0.0,0.0,0.0,0.0,0.0
77107114,3819452,2.0,79.2,0.0,0.0,0.0,0.0,0.0
77107114,3821168,6.0,185.76000000000002,0.0,0.0,0.0,0.0,0.0
77107114,3822497,1.0,19.08,0.0,0.0,0.0,0.0,0.0
77107114,3822551,1.0,9.72,0.0,0.0,0.0,0.0,0.0
77107114,3827249,1.0,72.0,0.0,0.0,0.0,0.0,0.0
77107114,3831869,7.0,108.71999999999998,1.2,2268.0,1.2,2268.0,3.3276
77107114,3832058,2.0,69.48,0.0,0.0,0.0,0.0,0.0
77107114,3832712,3.0,41.04,0.0,0.0,0.0,0.0,0.0
77107114,3842231,1.0,45.35999999999999,0.0,0.0,0.0,0.0,0.0
77107114,3845192,1.0,27.36,0.0,0.0,0.0,0.0,0.0
77107114,3849167,4.0,66.24,0.0,0.0,0.0,0.0,0.0
77107114,3849749,1.0,28.44,0.0,0.0,0.0,0.0,0.0
77107114,3852104,1.0,3.9599999999999995,0.0,0.0,0.0,0.0,0.0
77107114,3852482,54.0,706.68,1.2,1918.8,1.2,1918.8,898.8315792000001
77107114,3854711,1.0,2.88,0.0,0.0,0.0,0.0,0.0
77107114,3856757,2.0,35.279999999999994,0.0,0.0,0.0,0.0,0.0
77107114,3859262,1.0,20.16,0.0,0.0,0.0,0.0,0.0
77107114,3859676,1.0,4.319999999999999,0.0,0.0,0.0,0.0,0.0
77107114,3861545,2.0,40.32,0.0,0.0,0.0,0.0,0.0
77107114,3861869,3.0,127.08,0.0,0.0,0.0,0.0,0.0
77107114,3862190,10.0,136.08,0.0,0.0,0.0,0.0,0.0
77107114,3863411,1.0,38.52,0.0,0.0,0.0,0.0,0.0
77107114,3869309,1.0,18.0,0.0,0.0,0.0,0.0,0.0
77107114,3872009,6.0,133.2,0.6,2616.0,0.0,0.0,0.0
77107114,3872054,3.0,97.2,0.24,1485.6,0.24,1485.6,149.66932368000002
77107114,3872081,6.0,89.64,2.1,5964.0,2.1,5964.0,637.86975
77107114,3873530,2.0,11.52,0.0,0.0,0.0,0.0,0.0
77107114,3875198,1.0,8.28,0.0,0.0,0.0,0.0,0.0
77107114,3875267,2.0,50.4,0.0,0.0,0.0,0.0,0.0
77107114,3877310,14.0,48.24,0.0,0.0,0.0,0.0,0.0
77107114,3877331,6.0,28.799999999999994,0.0,0.0,0.0,0.0,0.0
77107114,3877367,2.0,7.56,0.0,0.0,0.0,0.0,0.0
77107114,3878795,1.0,14.399999999999999,0.0,0.0,0.0,0.0,0.0
77107114,3878909,1.0,7.919999999999999,0.0,0.0,0.0,0.0,0.0
77107114,3879467,6.0,84.6,1.2,4068.0,1.2,4068.0,930.4974588
77107114,3880157,1.0,26.639999999999997,0.0,0.0,0.0,0.0,0.0
77107114,3880181,3.0,84.24,0.0,0.0,0.0,0.0,0.0
77107114,3887075,4.0,60.84,0.6,2223.0,0.0,0.0,0.0
77107114,3888914,2.0,19.08,0.0,0.0,0.0,0.0,0.0
77107114,3889148,1.0,10.44,0.0,0.0,0.0,0.0,0.0
77107114,3897176,3.0,104.39999999999998,0.0,0.0,0.0,0.0,0.0
77107114,3897179,11.0,474.84000000000003,0.0,0.0,0.0,0.0,0.0
77107114,3901307,1.0,19.8,0.0,0.0,0.0,0.0,0.0
77107114,3901508,1.0,3.2399999999999998,0.0,0.0,0.0,0.0,0.0
77107114,3901580,1.0,2.52,0.0,0.0,0.0,0.0,0.0
77107114,3901742,1.0,2.88,0.0,0.0,0.0,0.0,0.0
77107114,3904679,1.0,3.2399999999999998,0.0,0.0,0.0,0.0,0.0
77107114,3908042,2.0,9.0,0.0,0.0,0.0,0.0,0.0
77107114,3908120,1.0,4.680000000000001,0.0,0.0,0.0,0.0,0.0
77107114,3909653,1.0,18.720000000000002,0.0,0.0,0.0,0.0,0.0
77107114,3909665,1.0,9.0,0.0,0.0,0.0,0.0,0.0
77107114,3913694,24.0,352.44000000000005,1.7999999999999998,3417.6,0.6,1041.6,83.65681620000001
77107114,3913700,13.0,176.4,1.7999999999999998,3189.6,1.7999999999999998,3189.6,400.73934959999997
77107114,3914198,12.0,200.88,1.2,5376.0,0.0,0.0,0.0
77107114,3921086,1.0,13.68,0.0,0.0,0.0,0.0,0.0
77107114,3926189,1.0,12.959999999999999,0.0,0.0,0.0,0.0,0.0
77107114,3927962,1.0,2.88,0.0,0.0,0.0,0.0,0.0
77107114,3927971,2.0,10.799999999999999,0.0,0.0,0.0,0.0,0.0
77107114,3927983,1.0,5.04,0.0,0.0,0.0,0.0,0.0
77107114,3928694,2.0,124.91999999999999,0.0,0.0,0.0,0.0,0.0
77107114,3929054,3.0,16.56,0.0,0.0,0.0,0.0,0.0
77107114,3932447,1.0,19.8,0.0,0.0,0.0,0.0,0.0
77107114,3932501,17.0,842.0400000000001,0.0,0.0,0.0,0.0,0.0
